Source,Target,Weight
@media_auntie,@therealjtiii,1
@media_auntie,@yeropinion,1
@media_auntie,@llaws2,1
@media_auntie,@bandieranancy,1
@media_auntie,@veronicadevine6,1
@media_auntie,@impeach_45now,1
@media_auntie,@impinkestgirl,1
@media_auntie,@4evernevertrump,1
@media_auntie,@momof3gngrs,1
@media_auntie,@heretical_1,1
@media_auntie,@robinandriver,1
@media_auntie,@bjsquirrel,1
@media_auntie,@ginadem,1
@media_auntie,@marciabunney,1
@media_auntie,@yolalindayola,1
@media_auntie,@cy_guevara,1
@media_auntie,@rmontanez3rd,1
@media_auntie,@stylecounsel_30,1
@media_auntie,@ruetheday852,1
@media_auntie,@motherof2wolves,1
@taggartrehnn,@sbuttsie,1
@taggartrehnn,@robertvosfrere,1
@taggartrehnn,@therealjtiii,1
@taggartrehnn,@yeropinion,1
@taggartrehnn,@llaws2,1
@taggartrehnn,@bandieranancy,1
@taggartrehnn,@veronicadevine6,1
@taggartrehnn,@impeach_45now,1
@taggartrehnn,@impinkestgirl,1
@taggartrehnn,@4evernevertrump,1
@taggartrehnn,@momof3gngrs,1
@taggartrehnn,@heretical_1,1
@taggartrehnn,@robinandriver,1
@taggartrehnn,@bjsquirrel,1
@taggartrehnn,@ginadem,1
@taggartrehnn,@marciabunney,1
@taggartrehnn,@yolalindayola,1
@taggartrehnn,@cy_guevara,1
@taggartrehnn,@rmontanez3rd,1
@taggartrehnn,@stylecounsel_30,1
@taggartrehnn,@ruetheday852,1
@taggartrehnn,@motherof2wolves,1
@sbuttsie,@robertvosfrere,1
@sbuttsie,@therealjtiii,1
@sbuttsie,@yeropinion,1
@sbuttsie,@llaws2,1
@sbuttsie,@bandieranancy,1
@sbuttsie,@veronicadevine6,1
@sbuttsie,@impeach_45now,1
@sbuttsie,@impinkestgirl,1
@sbuttsie,@4evernevertrump,1
@sbuttsie,@momof3gngrs,1
@sbuttsie,@heretical_1,1
@sbuttsie,@robinandriver,1
@sbuttsie,@bjsquirrel,1
@sbuttsie,@ginadem,1
@sbuttsie,@marciabunney,1
@sbuttsie,@yolalindayola,1
@sbuttsie,@cy_guevara,1
@sbuttsie,@rmontanez3rd,1
@sbuttsie,@stylecounsel_30,1
@sbuttsie,@ruetheday852,1
@sbuttsie,@motherof2wolves,1
@robertvosfrere,@therealjtiii,1
@robertvosfrere,@yeropinion,1
@robertvosfrere,@llaws2,1
@robertvosfrere,@bandieranancy,1
@robertvosfrere,@veronicadevine6,1
@robertvosfrere,@impeach_45now,1
@robertvosfrere,@impinkestgirl,1
@robertvosfrere,@4evernevertrump,1
@robertvosfrere,@momof3gngrs,1
@robertvosfrere,@heretical_1,1
@robertvosfrere,@robinandriver,1
@robertvosfrere,@bjsquirrel,1
@robertvosfrere,@ginadem,1
@robertvosfrere,@marciabunney,1
@robertvosfrere,@yolalindayola,1
@robertvosfrere,@cy_guevara,1
@robertvosfrere,@rmontanez3rd,1
@robertvosfrere,@stylecounsel_30,1
@robertvosfrere,@ruetheday852,1
@robertvosfrere,@motherof2wolves,1
@therealjtiii,@yeropinion,1
@therealjtiii,@llaws2,1
@therealjtiii,@bandieranancy,1
@therealjtiii,@veronicadevine6,1
@therealjtiii,@impeach_45now,1
@therealjtiii,@impinkestgirl,1
@therealjtiii,@4evernevertrump,1
@therealjtiii,@momof3gngrs,1
@therealjtiii,@heretical_1,1
@therealjtiii,@robinandriver,1
@therealjtiii,@bjsquirrel,1
@therealjtiii,@ginadem,1
@therealjtiii,@marciabunney,1
@therealjtiii,@yolalindayola,1
@therealjtiii,@cy_guevara,1
@therealjtiii,@rmontanez3rd,1
@therealjtiii,@stylecounsel_30,1
@therealjtiii,@ruetheday852,1
@therealjtiii,@motherof2wolves,1
@yeropinion,@llaws2,1
@yeropinion,@bandieranancy,1
@yeropinion,@veronicadevine6,1
@yeropinion,@impeach_45now,1
@yeropinion,@impinkestgirl,1
@yeropinion,@4evernevertrump,1
@yeropinion,@momof3gngrs,1
@yeropinion,@heretical_1,1
@yeropinion,@robinandriver,1
@yeropinion,@bjsquirrel,1
@yeropinion,@ginadem,1
@yeropinion,@marciabunney,1
@yeropinion,@yolalindayola,1
@yeropinion,@cy_guevara,1
@yeropinion,@rmontanez3rd,1
@yeropinion,@stylecounsel_30,1
@yeropinion,@ruetheday852,1
@yeropinion,@motherof2wolves,1
@llaws2,@bandieranancy,1
@llaws2,@veronicadevine6,1
@llaws2,@impeach_45now,1
@llaws2,@impinkestgirl,1
@llaws2,@4evernevertrump,1
@llaws2,@momof3gngrs,1
@llaws2,@heretical_1,1
@llaws2,@robinandriver,1
@llaws2,@bjsquirrel,1
@llaws2,@ginadem,1
@llaws2,@marciabunney,1
@llaws2,@yolalindayola,1
@llaws2,@cy_guevara,1
@llaws2,@rmontanez3rd,1
@llaws2,@stylecounsel_30,1
@llaws2,@ruetheday852,1
@llaws2,@motherof2wolves,1
@bandieranancy,@veronicadevine6,1
@bandieranancy,@impeach_45now,1
@bandieranancy,@impinkestgirl,1
@bandieranancy,@4evernevertrump,1
@bandieranancy,@momof3gngrs,1
@bandieranancy,@heretical_1,1
@bandieranancy,@robinandriver,1
@bandieranancy,@bjsquirrel,1
@bandieranancy,@ginadem,1
@bandieranancy,@marciabunney,1
@bandieranancy,@yolalindayola,1
@bandieranancy,@cy_guevara,1
@bandieranancy,@rmontanez3rd,1
@bandieranancy,@stylecounsel_30,1
@bandieranancy,@ruetheday852,1
@bandieranancy,@motherof2wolves,1
@veronicadevine6,@impeach_45now,1
@veronicadevine6,@impinkestgirl,1
@veronicadevine6,@4evernevertrump,1
@veronicadevine6,@momof3gngrs,1
@veronicadevine6,@heretical_1,1
@veronicadevine6,@robinandriver,1
@veronicadevine6,@bjsquirrel,1
@veronicadevine6,@ginadem,1
@veronicadevine6,@marciabunney,1
@veronicadevine6,@yolalindayola,1
@veronicadevine6,@cy_guevara,1
@veronicadevine6,@rmontanez3rd,1
@veronicadevine6,@stylecounsel_30,1
@veronicadevine6,@ruetheday852,1
@veronicadevine6,@motherof2wolves,1
@impeach_45now,@impinkestgirl,1
@impeach_45now,@4evernevertrump,1
@impeach_45now,@momof3gngrs,1
@impeach_45now,@heretical_1,1
@impeach_45now,@robinandriver,1
@impeach_45now,@bjsquirrel,1
@impeach_45now,@ginadem,1
@impeach_45now,@marciabunney,1
@impeach_45now,@yolalindayola,1
@impeach_45now,@cy_guevara,1
@impeach_45now,@rmontanez3rd,1
@impeach_45now,@stylecounsel_30,1
@impeach_45now,@ruetheday852,1
@impeach_45now,@motherof2wolves,1
@impinkestgirl,@4evernevertrump,1
@impinkestgirl,@momof3gngrs,1
@impinkestgirl,@heretical_1,1
@impinkestgirl,@robinandriver,1
@impinkestgirl,@bjsquirrel,1
@impinkestgirl,@ginadem,1
@impinkestgirl,@marciabunney,1
@impinkestgirl,@yolalindayola,1
@impinkestgirl,@cy_guevara,1
@impinkestgirl,@rmontanez3rd,1
@impinkestgirl,@stylecounsel_30,1
@impinkestgirl,@ruetheday852,1
@impinkestgirl,@motherof2wolves,1
@4evernevertrump,@momof3gngrs,1
@4evernevertrump,@heretical_1,1
@4evernevertrump,@robinandriver,1
@4evernevertrump,@bjsquirrel,1
@4evernevertrump,@ginadem,1
@4evernevertrump,@marciabunney,1
@4evernevertrump,@yolalindayola,1
@4evernevertrump,@cy_guevara,1
@4evernevertrump,@rmontanez3rd,1
@4evernevertrump,@stylecounsel_30,1
@4evernevertrump,@ruetheday852,1
@4evernevertrump,@motherof2wolves,1
@momof3gngrs,@heretical_1,1
@momof3gngrs,@robinandriver,1
@momof3gngrs,@bjsquirrel,1
@momof3gngrs,@ginadem,1
@momof3gngrs,@marciabunney,1
@momof3gngrs,@yolalindayola,1
@momof3gngrs,@cy_guevara,1
@momof3gngrs,@rmontanez3rd,1
@momof3gngrs,@stylecounsel_30,1
@momof3gngrs,@ruetheday852,1
@momof3gngrs,@motherof2wolves,1
@heretical_1,@robinandriver,1
@heretical_1,@bjsquirrel,1
@heretical_1,@ginadem,1
@heretical_1,@marciabunney,1
@heretical_1,@yolalindayola,1
@heretical_1,@cy_guevara,1
@heretical_1,@rmontanez3rd,1
@heretical_1,@stylecounsel_30,1
@heretical_1,@ruetheday852,1
@heretical_1,@motherof2wolves,1
@robinandriver,@bjsquirrel,1
@robinandriver,@ginadem,1
@robinandriver,@marciabunney,1
@robinandriver,@yolalindayola,1
@robinandriver,@cy_guevara,1
@robinandriver,@rmontanez3rd,1
@robinandriver,@stylecounsel_30,1
@robinandriver,@ruetheday852,1
@robinandriver,@motherof2wolves,1
@bjsquirrel,@ginadem,1
@bjsquirrel,@marciabunney,1
@bjsquirrel,@yolalindayola,1
@bjsquirrel,@cy_guevara,1
@bjsquirrel,@rmontanez3rd,1
@bjsquirrel,@stylecounsel_30,1
@bjsquirrel,@ruetheday852,1
@bjsquirrel,@motherof2wolves,1
@ginadem,@marciabunney,1
@ginadem,@yolalindayola,1
@ginadem,@cy_guevara,1
@ginadem,@rmontanez3rd,1
@ginadem,@stylecounsel_30,1
@ginadem,@ruetheday852,1
@ginadem,@motherof2wolves,1
@marciabunney,@yolalindayola,1
@marciabunney,@cy_guevara,1
@marciabunney,@rmontanez3rd,1
@marciabunney,@stylecounsel_30,1
@marciabunney,@ruetheday852,1
@marciabunney,@motherof2wolves,1
@yolalindayola,@cy_guevara,1
@yolalindayola,@rmontanez3rd,1
@yolalindayola,@stylecounsel_30,1
@yolalindayola,@ruetheday852,1
@yolalindayola,@motherof2wolves,1
@cy_guevara,@rmontanez3rd,1
@cy_guevara,@stylecounsel_30,1
@cy_guevara,@ruetheday852,1
@cy_guevara,@motherof2wolves,1
@rmontanez3rd,@stylecounsel_30,1
@rmontanez3rd,@ruetheday852,1
@rmontanez3rd,@motherof2wolves,1
@stylecounsel_30,@ruetheday852,1
@stylecounsel_30,@motherof2wolves,1
@ruetheday852,@motherof2wolves,1
@thecenteredegg,@elly67831438,1
@ac360,@cnn,1
@cnn,@ngrpresident,2
@cnn,@bukolasaraki,2
@cnn,@aishabuhari,2
@cnn,@bbc,2
@cnn,@julianzelizer,1
@cnn,@cnnopinion,1
@cnn,@stephenathome,1
@cnn,@barackobama,1
@chuckcallesto,@jimcarrey,1
@orangehardie,@montanastandard,1
@autodilla,@edkrassen,1
@edkrassen,@hadtospeakup,1
@stevehammactor,@tatianabegault,1
@stevehammactor,@bill44077,1
@stevehammactor,@bethfratesmd,1
@stevehammactor,@angelab0424,1
@stevehammactor,@poloortiz9,1
@stevehammactor,@carrieglinberg,1
@stevehammactor,@mfarca,1
@stevehammactor,@kmfras,1
@stevehammactor,@natsallnews,1
@stevehammactor,@cinthia79089036,1
@stevehammactor,@drahus11,1
@stevehammactor,@noklew_,1
@stevehammactor,@cattmccreary,1
@stevehammactor,@cazij,1
@stevehammactor,@cheryl_l_hyde,1
@stevehammactor,@jenniferpilates,1
@stevehammactor,@kimsimons2,1
@stevehammactor,@jessicasquared9,1
@stevehammactor,@rockyourmessage,1
@stevehammactor,@backpackjohn1,1
@stevehammactor,@scarlets55,1
@stevehammactor,@eternalluv0408,1
@stevehammactor,@nanslovealways,1
@stevehammactor,@slol59,1
@stevehammactor,@mdantonieta,1
@stevehammactor,@awlasky,1
@stevehammactor,@jackconnie,1
@tatianabegault,@bill44077,1
@tatianabegault,@bethfratesmd,1
@tatianabegault,@angelab0424,1
@tatianabegault,@poloortiz9,1
@tatianabegault,@carrieglinberg,1
@tatianabegault,@mfarca,1
@tatianabegault,@kmfras,1
@tatianabegault,@natsallnews,1
@tatianabegault,@cinthia79089036,1
@tatianabegault,@drahus11,1
@tatianabegault,@noklew_,1
@tatianabegault,@cattmccreary,1
@tatianabegault,@cazij,1
@tatianabegault,@cheryl_l_hyde,1
@tatianabegault,@jenniferpilates,1
@tatianabegault,@kimsimons2,1
@tatianabegault,@jessicasquared9,1
@tatianabegault,@rockyourmessage,1
@tatianabegault,@backpackjohn1,1
@tatianabegault,@scarlets55,1
@tatianabegault,@eternalluv0408,1
@tatianabegault,@nanslovealways,1
@tatianabegault,@slol59,1
@tatianabegault,@mdantonieta,1
@tatianabegault,@awlasky,1
@tatianabegault,@jackconnie,1
@bill44077,@bethfratesmd,1
@bill44077,@angelab0424,1
@bill44077,@poloortiz9,1
@bill44077,@carrieglinberg,1
@bill44077,@mfarca,1
@bill44077,@kmfras,1
@bill44077,@natsallnews,1
@bill44077,@cinthia79089036,1
@bill44077,@drahus11,1
@bill44077,@noklew_,1
@bill44077,@cattmccreary,1
@bill44077,@cazij,1
@bill44077,@cheryl_l_hyde,1
@bill44077,@jenniferpilates,1
@bill44077,@kimsimons2,1
@bill44077,@jessicasquared9,1
@bill44077,@rockyourmessage,1
@bill44077,@backpackjohn1,1
@bill44077,@scarlets55,1
@bill44077,@eternalluv0408,1
@bill44077,@nanslovealways,1
@bill44077,@slol59,1
@bill44077,@mdantonieta,1
@bill44077,@awlasky,1
@bill44077,@jackconnie,1
@bethfratesmd,@angelab0424,1
@bethfratesmd,@poloortiz9,1
@bethfratesmd,@carrieglinberg,1
@bethfratesmd,@mfarca,1
@bethfratesmd,@kmfras,1
@bethfratesmd,@natsallnews,1
@bethfratesmd,@cinthia79089036,1
@bethfratesmd,@drahus11,1
@bethfratesmd,@noklew_,1
@bethfratesmd,@cattmccreary,1
@bethfratesmd,@cazij,1
@bethfratesmd,@cheryl_l_hyde,1
@bethfratesmd,@jenniferpilates,1
@bethfratesmd,@kimsimons2,1
@bethfratesmd,@jessicasquared9,1
@bethfratesmd,@rockyourmessage,1
@bethfratesmd,@backpackjohn1,1
@bethfratesmd,@scarlets55,1
@bethfratesmd,@eternalluv0408,1
@bethfratesmd,@nanslovealways,1
@bethfratesmd,@slol59,1
@bethfratesmd,@mdantonieta,1
@bethfratesmd,@awlasky,1
@bethfratesmd,@jackconnie,1
@angelab0424,@poloortiz9,1
@angelab0424,@carrieglinberg,1
@angelab0424,@mfarca,1
@angelab0424,@kmfras,1
@angelab0424,@natsallnews,1
@angelab0424,@cinthia79089036,1
@angelab0424,@drahus11,1
@angelab0424,@noklew_,1
@angelab0424,@cattmccreary,1
@angelab0424,@cazij,1
@angelab0424,@cheryl_l_hyde,1
@angelab0424,@jenniferpilates,1
@angelab0424,@kimsimons2,1
@angelab0424,@jessicasquared9,1
@angelab0424,@rockyourmessage,1
@angelab0424,@backpackjohn1,1
@angelab0424,@scarlets55,1
@angelab0424,@eternalluv0408,1
@angelab0424,@nanslovealways,1
@angelab0424,@slol59,1
@angelab0424,@mdantonieta,1
@angelab0424,@awlasky,1
@angelab0424,@jackconnie,1
@poloortiz9,@carrieglinberg,1
@poloortiz9,@mfarca,1
@poloortiz9,@kmfras,1
@poloortiz9,@natsallnews,1
@poloortiz9,@cinthia79089036,1
@poloortiz9,@drahus11,1
@poloortiz9,@noklew_,1
@poloortiz9,@cattmccreary,1
@poloortiz9,@cazij,1
@poloortiz9,@cheryl_l_hyde,1
@poloortiz9,@jenniferpilates,1
@poloortiz9,@kimsimons2,1
@poloortiz9,@jessicasquared9,1
@poloortiz9,@rockyourmessage,1
@poloortiz9,@backpackjohn1,1
@poloortiz9,@scarlets55,1
@poloortiz9,@eternalluv0408,1
@poloortiz9,@nanslovealways,1
@poloortiz9,@slol59,1
@poloortiz9,@mdantonieta,1
@poloortiz9,@awlasky,1
@poloortiz9,@jackconnie,1
@carrieglinberg,@mfarca,1
@carrieglinberg,@kmfras,1
@carrieglinberg,@natsallnews,1
@carrieglinberg,@cinthia79089036,1
@carrieglinberg,@drahus11,1
@carrieglinberg,@noklew_,1
@carrieglinberg,@cattmccreary,1
@carrieglinberg,@cazij,1
@carrieglinberg,@cheryl_l_hyde,1
@carrieglinberg,@jenniferpilates,1
@carrieglinberg,@kimsimons2,1
@carrieglinberg,@jessicasquared9,1
@carrieglinberg,@rockyourmessage,1
@carrieglinberg,@backpackjohn1,1
@carrieglinberg,@scarlets55,1
@carrieglinberg,@eternalluv0408,1
@carrieglinberg,@nanslovealways,1
@carrieglinberg,@slol59,1
@carrieglinberg,@mdantonieta,1
@carrieglinberg,@awlasky,1
@carrieglinberg,@jackconnie,1
@mfarca,@kmfras,1
@mfarca,@natsallnews,1
@mfarca,@cinthia79089036,1
@mfarca,@drahus11,1
@mfarca,@noklew_,1
@mfarca,@cattmccreary,1
@mfarca,@cazij,1
@mfarca,@cheryl_l_hyde,1
@mfarca,@jenniferpilates,1
@mfarca,@kimsimons2,1
@mfarca,@jessicasquared9,1
@mfarca,@rockyourmessage,1
@mfarca,@backpackjohn1,1
@mfarca,@scarlets55,1
@mfarca,@eternalluv0408,1
@mfarca,@nanslovealways,1
@mfarca,@slol59,1
@mfarca,@mdantonieta,1
@mfarca,@awlasky,1
@mfarca,@jackconnie,1
@kmfras,@natsallnews,1
@kmfras,@cinthia79089036,1
@kmfras,@drahus11,1
@kmfras,@noklew_,1
@kmfras,@cattmccreary,1
@kmfras,@cazij,1
@kmfras,@cheryl_l_hyde,1
@kmfras,@jenniferpilates,1
@kmfras,@kimsimons2,1
@kmfras,@jessicasquared9,1
@kmfras,@rockyourmessage,1
@kmfras,@backpackjohn1,1
@kmfras,@scarlets55,1
@kmfras,@eternalluv0408,1
@kmfras,@nanslovealways,1
@kmfras,@slol59,1
@kmfras,@mdantonieta,1
@kmfras,@awlasky,1
@kmfras,@jackconnie,1
@natsallnews,@cinthia79089036,1
@natsallnews,@drahus11,1
@natsallnews,@noklew_,1
@natsallnews,@cattmccreary,1
@natsallnews,@cazij,1
@natsallnews,@cheryl_l_hyde,1
@natsallnews,@jenniferpilates,1
@natsallnews,@kimsimons2,1
@natsallnews,@jessicasquared9,1
@natsallnews,@rockyourmessage,1
@natsallnews,@backpackjohn1,1
@natsallnews,@scarlets55,1
@natsallnews,@eternalluv0408,1
@natsallnews,@nanslovealways,1
@natsallnews,@slol59,1
@natsallnews,@mdantonieta,1
@natsallnews,@awlasky,1
@natsallnews,@jackconnie,1
@cinthia79089036,@drahus11,1
@cinthia79089036,@noklew_,1
@cinthia79089036,@cattmccreary,1
@cinthia79089036,@cazij,1
@cinthia79089036,@cheryl_l_hyde,1
@cinthia79089036,@jenniferpilates,1
@cinthia79089036,@kimsimons2,1
@cinthia79089036,@jessicasquared9,1
@cinthia79089036,@rockyourmessage,1
@cinthia79089036,@backpackjohn1,1
@cinthia79089036,@scarlets55,1
@cinthia79089036,@eternalluv0408,1
@cinthia79089036,@nanslovealways,1
@cinthia79089036,@slol59,1
@cinthia79089036,@mdantonieta,1
@cinthia79089036,@awlasky,1
@cinthia79089036,@jackconnie,1
@drahus11,@noklew_,1
@drahus11,@cattmccreary,1
@drahus11,@cazij,1
@drahus11,@cheryl_l_hyde,1
@drahus11,@jenniferpilates,1
@drahus11,@kimsimons2,1
@drahus11,@jessicasquared9,1
@drahus11,@rockyourmessage,1
@drahus11,@backpackjohn1,1
@drahus11,@scarlets55,1
@drahus11,@eternalluv0408,1
@drahus11,@nanslovealways,1
@drahus11,@slol59,1
@drahus11,@mdantonieta,1
@drahus11,@awlasky,1
@drahus11,@jackconnie,1
@noklew_,@cattmccreary,1
@noklew_,@cazij,1
@noklew_,@cheryl_l_hyde,1
@noklew_,@jenniferpilates,1
@noklew_,@kimsimons2,1
@noklew_,@jessicasquared9,1
@noklew_,@rockyourmessage,1
@noklew_,@backpackjohn1,1
@noklew_,@scarlets55,1
@noklew_,@eternalluv0408,1
@noklew_,@nanslovealways,1
@noklew_,@slol59,1
@noklew_,@mdantonieta,1
@noklew_,@awlasky,1
@noklew_,@jackconnie,1
@cattmccreary,@cazij,1
@cattmccreary,@cheryl_l_hyde,1
@cattmccreary,@jenniferpilates,1
@cattmccreary,@kimsimons2,1
@cattmccreary,@jessicasquared9,1
@cattmccreary,@rockyourmessage,1
@cattmccreary,@backpackjohn1,1
@cattmccreary,@scarlets55,1
@cattmccreary,@eternalluv0408,1
@cattmccreary,@nanslovealways,1
@cattmccreary,@slol59,1
@cattmccreary,@mdantonieta,1
@cattmccreary,@awlasky,1
@cattmccreary,@jackconnie,1
@cazij,@cheryl_l_hyde,1
@cazij,@jenniferpilates,1
@cazij,@kimsimons2,1
@cazij,@jessicasquared9,1
@cazij,@rockyourmessage,1
@cazij,@backpackjohn1,1
@cazij,@scarlets55,1
@cazij,@eternalluv0408,1
@cazij,@nanslovealways,1
@cazij,@slol59,1
@cazij,@mdantonieta,1
@cazij,@awlasky,1
@cazij,@jackconnie,1
@cheryl_l_hyde,@jenniferpilates,1
@cheryl_l_hyde,@kimsimons2,1
@cheryl_l_hyde,@jessicasquared9,1
@cheryl_l_hyde,@rockyourmessage,1
@cheryl_l_hyde,@backpackjohn1,1
@cheryl_l_hyde,@scarlets55,1
@cheryl_l_hyde,@eternalluv0408,1
@cheryl_l_hyde,@nanslovealways,1
@cheryl_l_hyde,@slol59,1
@cheryl_l_hyde,@mdantonieta,1
@cheryl_l_hyde,@awlasky,1
@cheryl_l_hyde,@jackconnie,1
@jenniferpilates,@kimsimons2,1
@jenniferpilates,@jessicasquared9,1
@jenniferpilates,@rockyourmessage,1
@jenniferpilates,@backpackjohn1,1
@jenniferpilates,@scarlets55,1
@jenniferpilates,@eternalluv0408,1
@jenniferpilates,@nanslovealways,1
@jenniferpilates,@slol59,1
@jenniferpilates,@mdantonieta,1
@jenniferpilates,@awlasky,1
@jenniferpilates,@jackconnie,1
@kimsimons2,@jessicasquared9,1
@kimsimons2,@rockyourmessage,1
@kimsimons2,@backpackjohn1,1
@kimsimons2,@scarlets55,1
@kimsimons2,@eternalluv0408,1
@kimsimons2,@nanslovealways,1
@kimsimons2,@slol59,1
@kimsimons2,@mdantonieta,1
@kimsimons2,@awlasky,1
@kimsimons2,@jackconnie,1
@jessicasquared9,@rockyourmessage,1
@jessicasquared9,@backpackjohn1,1
@jessicasquared9,@scarlets55,1
@jessicasquared9,@eternalluv0408,1
@jessicasquared9,@nanslovealways,1
@jessicasquared9,@slol59,1
@jessicasquared9,@mdantonieta,1
@jessicasquared9,@awlasky,1
@jessicasquared9,@jackconnie,1
@rockyourmessage,@backpackjohn1,1
@rockyourmessage,@scarlets55,1
@rockyourmessage,@eternalluv0408,1
@rockyourmessage,@nanslovealways,1
@rockyourmessage,@slol59,1
@rockyourmessage,@mdantonieta,1
@rockyourmessage,@awlasky,1
@rockyourmessage,@jackconnie,1
@backpackjohn1,@scarlets55,1
@backpackjohn1,@eternalluv0408,1
@backpackjohn1,@nanslovealways,1
@backpackjohn1,@slol59,1
@backpackjohn1,@mdantonieta,1
@backpackjohn1,@awlasky,1
@backpackjohn1,@jackconnie,1
@scarlets55,@eternalluv0408,1
@scarlets55,@nanslovealways,1
@scarlets55,@slol59,1
@scarlets55,@mdantonieta,1
@scarlets55,@awlasky,1
@scarlets55,@jackconnie,1
@eternalluv0408,@nanslovealways,1
@eternalluv0408,@slol59,1
@eternalluv0408,@mdantonieta,1
@eternalluv0408,@awlasky,1
@eternalluv0408,@jackconnie,1
@nanslovealways,@slol59,1
@nanslovealways,@mdantonieta,1
@nanslovealways,@awlasky,1
@nanslovealways,@jackconnie,1
@slol59,@mdantonieta,1
@slol59,@awlasky,1
@slol59,@jackconnie,1
@mdantonieta,@awlasky,1
@mdantonieta,@jackconnie,1
@awlasky,@jackconnie,1
@abreg_1,@houstontx,1
@omgits_khairy,@altnatsecagency,1
@cambattamusic,@el_philthmoor,1
@sbnationsoccer,@burgundywave,1
@sbnationsoccer,@rapidssouthstds,1
@burgundywave,@rapidssouthstds,1
@syracuseu,@ft,1
@nikenyc,@supreme_nyc,1
@d_booth7,@nhl,1
@samswey,@deray,1
@deray,@shondarhimes,1
@e_reid35,@edeweysmith,1
@e_reid35,@hohatl,1
@e_reid35,@bishoppmorton,1
@e_reid35,@cornellwbrooks,1
@e_reid35,@jamalhbryant,1
@e_reid35,@bishopmckjr,1
@e_reid35,@rolandsmartin,2
@e_reid35,@michaeledyson,1
@e_reid35,@houstontexans,1
@attorneygriggs,@abukar_arman,1
@attorneygriggs,@americanracetnt,1
@attorneygriggs,@lewishamilton,1
@attorneygriggs,@markrhinosmith,1
@abukar_arman,@americanracetnt,1
@abukar_arman,@lewishamilton,1
@abukar_arman,@markrhinosmith,1
@americanracetnt,@lewishamilton,1
@americanracetnt,@markrhinosmith,1
@lewishamilton,@markrhinosmith,1
@usopen,@themasb1,1
@usopen,@naomi_osaka_,1
@usopen,@ibmwatson,1
@usopen,@realdlhughley,1
@usopen,@espn,1
@usopen,@dickiev,1
@usopen,@usta,1
@usopen,@chrissieevert,1
@usopen,@shondarhimes,1
@usopen,@robinroberts,1
@themasb1,@tigerwoods,1
@themasb1,@bmwchamps,1
@sfgate,@tesla,1
@sfgate,@plugshare,1
@sfgate,@pluginamerica,1
@tesla,@plugshare,2
@tesla,@pluginamerica,2
@plugshare,@pluginamerica,2
@goodoldcatchy,@proudresister,1
@tigerwoods,@bmwchamps,1
@makeminemetal1,@mrgconcerts,1
@nowthisnews,@malcolmnance,1
@dawn_demore1,@rodstryker,1
@sruhle,@msnbc,1
@jjones_74,@seahawks,1
@seahawks,@rivalsmike,1
@seahawks,@ucf_football,1
@colsand42,@guardian,1
@mfolseattle,@roadtochange,1
@unpoliticusa,@breitbartnews,1
@unpoliticusa,@thedon_45,1
@unpoliticusa,@the_trump_train,1
@breitbartnews,@thedon_45,1
@breitbartnews,@the_trump_train,1
@thedon_45,@the_trump_train,1
@tunnyking,@badass_nigerian,1
@tomas_sab,@uppitywomanblog,1
@juddlegum,@gr8sageeqlofhvn,2
@juddlegum,@slynnnb54,2
@juddlegum,@lizl_genealogy,2
@juddlegum,@atrupar,2
@a_paid_assassin,@where_is_jade,1
@theview,@huntsmanabby,1
@theview,@theview,1
@littleimpressio,@cwalsh516,1
@anyerembe,@hovkawa,1
@nytimes,@dtrastikeville,1
@nytimes,@staggerlee422,1
@nytimes,@qui32461239,1
@nytimes,@murphy991776,1
@nytimes,@lookup03716726,1
@nytimes,@russ_thor,1
@nytimes,@snowwhite7iam,1
@nytimes,@2newearth777,1
@nytimes,@sisu1953,1
@nytimes,@davidsodell,1
@nytimes,@flarhps,1
@nytimes,@mtnchan1,1
@nytimes,@roberts16975225,1
@nytimes,@nl10874926,1
@nytimes,@zvreeland,1
@nytimes,@agentharry2,1
@nytimes,@helicallight21,1
@nytimes,@bkayfrye2,1
@nytimes,@chaosmanaged1,1
@nytimes,@pacificonoah,1
@nytimes,@crey_tyler,1
@nytimes,@pcreator714,1
@nytimes,@warlock_holmes,1
@nytimes,@cnille619,1
@nytimes,@xdotsi,1
@nytimes,@markjohnt2,1
@nytimes,@captainrye21,1
@nytimes,@linnyt86,1
@nytimes,@michell95926226,1
@nytimes,@ogglygoggly,1
@nytimes,@mrmemery,1
@nytimes,@jeremyrobards7,1
@nytimes,@jcoartdhayn,1
@nytimes,@lovelig66141315,1
@nytimes,@hcraig0062_h,1
@nytimes,@larac1254,1
@nytimes,@iamthesec13,1
@nytimes,@primecreator111,1
@nytimes,@hobgoblin4191,1
@nytimes,@francis83866063,1
@nytimes,@jsholt1,1
@nytimes,@ambellina77,1
@nytimes,@motiv_1183,1
@nytimes,@mindmixradio,1
@nytimes,@babylonburnin,1
@nytimes,@cathy_sample0uk,1
@nytimes,@fergucci2008,1
@nytimes,@freddiechurro13,1
@nytimes,@usmc,1
@nytimes,@saracarterdc,1
@nytimes,@donlemon_cnn,1
@nytimes,@11thhour,1
@nytimes,@espn,1
@nytimes,@torontostar,1
@nytimes,@foxfriendsfirst,1
@nytimes,@lauraingle,1
@nytimes,@washingtonpost,1
@dmscott,@kapernick7,1
@kurtiso96,@royaltee_tweet,1
@eshow502,@tomilahren,2
@eshow502,@realcandaceo,2
@tomilahren,@realcandaceo,2
